1.401858602746913762e-01
1.681401163714450475e-01
1.960677983194254181e-01
2.239693091308442019e-01
2.518450254532142996e-01
2.796952976743483088e-01
3.075204500105631622e-01
3.353207805792033369e-01
3.630965614556315724e-01
3.908480387149267377e-01
4.185754324585769792e-01
3.728158628330003471e-02
4.475785292408750865e-02
5.224082171673255504e-02
5.973051525377929410e-02
6.722695620523780335e-02
7.473016731890405606e-02
8.224017142068988651e-02
8.975699141494232480e-02
9.728065028477039800e-02
1.048111710923686629e-01
1.123485769793462902e-01
1.993522984802381659e-02
2.392698324996394080e-02
2.792031153376916403e-02
3.191521716831286631e-02
3.591170262741122388e-02
3.990977038983642422e-02
4.390942293933219193e-02
4.791066276462718071e-02
5.191349235945016266e-02
5.591791422254141497e-02
5.992393085767080962e-02
1.353226743246388822e-02
1.624047433012092492e-02
1.894926691345143882e-02
2.165864570453288410e-02
2.436861122606570271e-02
2.707916400137203028e-02
2.979030455440050476e-02
3.250203340972334515e-02
3.521435109254014706e-02
3.792725812867892704e-02
4.064075504459564031e-02
1.023125192546245517e-02
1.227833721782378013e-02
1.432570118663484791e-02
1.637334399244487829e-02
1.842126579592802058e-02
2.046946675788473627e-02
2.251794703924176258e-02
2.456670680105135091e-02
2.661574620449323400e-02
2.866506541087248880e-02
3.071466458162210381e-02
8.221949094570749766e-03
9.866800137802026957e-03
1.151180506742309831e-02
1.315696394562428095e-02
1.480227683463052404e-02
1.644774379670113640e-02
1.809336489413018029e-02
1.973914018924581570e-02
2.138506974441129610e-02
2.303115362202444449e-02
2.467739188451656407e-02
6.871272855645906875e-03
8.245808766386700933e-03
9.620438522614491866e-03
1.099516215247285135e-02
1.236997968411839011e-02
1.374489114571852792e-02
1.511989656545224825e-02
1.649499597151040525e-02
1.787018939209576371e-02
1.924547685542234501e-02
2.062085838971593546e-02
5.901316564485244338e-03
7.081764072670270783e-03
8.262273012495730679e-03
9.442843398204047237e-03
1.062347524404197267e-02
1.180416856426130638e-02
1.298492337311784456e-02
1.416573968487167857e-02
1.534661751378882041e-02
1.652755687413870120e-02
1.770855778019544968e-02
5.171118241253486528e-03
6.205469050967355252e-03
7.239862266119370150e-03
8.274297894548067467e-03
9.308775944095867491e-03
1.034329642260580460e-02
1.137785933792416319e-02
1.241246469789781919e-02
1.344711251037650906e-02
1.448180278321222099e-02
1.551653552425831702e-02
4.601614982663804893e-03
5.522029460354199552e-03
6.442474442510241241e-03
7.362949933739974806e-03
8.283455938651783368e-03
9.203992461855169810e-03
1.012455950796043586e-02
1.104515708157965959e-02
1.196578518732460683e-02
1.288644382980902101e-02
1.380713301364704451e-02
4.145045679714859030e-03
4.974122832800864820e-03
5.803222664925420521e-03
6.632345178942412531e-03
7.461490377706484455e-03
8.290658264073066594e-03
9.119848840897564965e-03
9.949062111036207842e-03
1.077829807734533712e-02
1.160755674268251075e-02
1.243683810990473849e-02
3.770862115169476211e-03
4.525086490863433446e-03
5.279328188415994411e-03
6.033587209672607379e-03
6.787863556480325244e-03
7.542157230684036831e-03
8.296468234131222641e-03
9.050796568668768166e-03
9.805142236143237974e-03
1.055950523840160950e-02
1.131388557729258275e-02
3.458618421081960641e-03
4.150382688398789564e-03
4.842160486301773890e-03
5.533951816028705173e-03
6.225756678815662359e-03
6.917575075901558936e-03
7.609407008523675145e-03
8.301252477919419601e-03
8.993111485327354507e-03
9.684984031985238023e-03
1.037687011913164016e-02
3.194115204061247475e-03
3.832970554210161050e-03
4.471836676132713920e-03
5.110713570683376658e-03
5.749601238717435593e-03
6.388499681090013989e-03
7.027408898656306233e-03
